geohash_id	consumption_level	activity_level	date_id
fdcd79d7v	41.26028	57.04065	20230405
fdcd79d7v	38.531044	54.766724	20230406
fdcd79d7v	45.8056	68.37541	20230407
aa8ebe0aw	56.514267	68.423996	20230404
aa8ebe0aw	58.33738	68.00008	20230405
aa8ebe0aw	58.630226	70.00963	20230406
aa8ebe0aw	58.76384	68.81499	20230407
ac59bae0x	60.854687	64.94689	20230404
ac59bae0x	62.97734	67.379875	20230405
ac59bae0x	63.440945	69.33203	20230406
ac59bae0x	63.50087	67.50755	20230407
1c1f3efay	52.35864	65.9783	20230404
1c1f3efay	50.494972	64.69046	20230405
1c1f3efay	51.8078	62.168148	20230406
1c1f3efay	53.338303	68.216644	20230407
426f2c6fz	57.921627	63.519394	20230404
426f2c6fz	58.58687	67.24705	20230405
426f2c6fz	58.38429	63.928978	20230406
426f2c6fz	57.886536	66.22607	20230407
885a4d780	66.84404	66.0619	20230404
885a4d780	69.30392	67.89712	20230405
885a4d780	69.80844	68.26284	20230406
885a4d780	70.363205	68.582344	20230407
7e69e0cc1	72.39187	68.37799	20230404
7e69e0cc1	76.28615	74.40982	20230405
7e69e0cc1	76.250496	70.59133	20230406
7e69e0cc1	77.893036	71.396736	20230407
9e81cf4a2	59.00324	64.93757	20230404
9e81cf4a2	60.428383	66.90108	20230405
9e81cf4a2	60.459694	66.1279	20230406
9e81cf4a2	61.831665	67.433624	20230407
729da7213	60.712425	63.89465	20230404
729da7213	64.783516	68.21231	20230405
729da7213	63.544865	64.83465	20230406
729da7213	64.92636	65.20667	20230407
9effddf54	70.60541	67.928276	20230404
9effddf54	74.063324	75.518074	20230405
9effddf54	75.38042	71.53715	20230406
9effddf54	75.43558	70.10444	20230407
565891c35	70.18913	69.3923	20230404
565891c35	74.03796	76.13162	20230405
565891c35	74.21862	70.50617	20230406
565891c35	73.70362	70.25308	20230407
c84af1c86	65.58143	68.38172	20230404
c84af1c86	69.10492	70.81052	20230405
c84af1c86	69.26632	69.59754	20230406
c84af1c86	70.03162	69.94854	20230407
5b03325d7	64.747795	66.83252	20230404
5b03325d7	68.90986	71.84452	20230405
5b03325d7	69.0534	70.22552	20230406
5b03325d7	70.00333	70.40526	20230407
5adeebdb8	59.763855	65.930824	20230404
5adeebdb8	62.1897	67.775	20230405
5adeebdb8	61.717575	68.82656	20230406
5adeebdb8	63.215805	70.22304	20230407
4dfdab2f9	53.65403	65.46755	20230404
4dfdab2f9	55.124435	65.284805	20230405
4dfdab2f9	54.086025	66.3368	20230406
4dfdab2f9	57.133427	66.57109	20230407
aedc0c70b	58.98596	67.87946	20230404
aedc0c70b	61.39464	68.730515	20230405
aedc0c70b	59.88177	68.651825	20230406
aedc0c70b	62.331547	69.13301	20230407
431989eec	55.95	63.08474	20230404
431989eec	57.88951	70.45333	20230405
431989eec	55.61707	66.80297	20230406
431989eec	58.64773	65.82774	20230407
5a415ff7d	54.645115	63.109985	20230404
5a415ff7d	55.64928	64.84112	20230405
5a415ff7d	57.186623	68.43152	20230406
5a415ff7d	55.032894	65.39643	20230407
d1897990e	62.043785	67.22006	20230404
d1897990e	64.238785	70.128876	20230405
d1897990e	64.46512	70.66597	20230406
d1897990e	64.665245	67.61599	20230407
d11df673f	59.280594	64.91568	20230404
d11df673f	60.860157	67.36445	20230405
d11df673f	60.003788	67.386055	20230406
d11df673f	60.896633	64.97241	20230407
894ef80ag	60.666355	67.70906	20230404
894ef80ag	63.759922	68.63899	20230405
894ef80ag	63.426815	71.65068	20230406
894ef80ag	64.44223	67.90654	20230407
d7b3691dh	59.96289	65.5794	20230404
d7b3691dh	63.864933	69.59027	20230405
d7b3691dh	64.05619	69.06176	20230406
d7b3691dh	64.34643	70.44549	20230407
0abe77d1j	59.457115	67.23755	20230404
0abe77d1j	61.473522	68.59057	20230405
0abe77d1j	61.240578	66.987946	20230406
0abe77d1j	62.63025	70.89432	20230407
cb68a5eak	70.87566	70.47156	20230404
cb68a5eak	71.05075	73.27412	20230405
cb68a5eak	71.42236	72.91778	20230406
cb68a5eak	71.947334	72.19221	20230407
f7bbb6a5m	63.904884	66.64743	20230404
f7bbb6a5m	66.59174	69.44235	20230405
f7bbb6a5m	65.816216	67.754364	20230406
f7bbb6a5m	67.4139	70.75265	20230407
2569cdd4n	60.18832	66.50905	20230404
2569cdd4n	62.326035	69.17144	20230405
2569cdd4n	62.004642	67.96594	20230406
2569cdd4n	62.637024	68.48211	20230407
dc285daap	67.38841	69.71154	20230404
dc285daap	69.17903	72.54938	20230405
dc285daap	69.05179	71.972015	20230406
dc285daap	69.54304	71.38681	20230407
629813caq	67.15283	69.47462	20230404
629813caq	69.31149	72.048805	20230405
629813caq	69.49041	72.16934	20230406
629813caq	69.63993	72.22717	20230407
870abce9r	66.42823	71.54285	20230404
870abce9r	69.696465	73.48316	20230405
870abce9r	69.307304	72.987495	20230406
870abce9r	70.473076	73.33755	20230407
4875deads	54.643715	63.977596	20230404
4875deads	57.058983	65.1454	20230405
4875deads	57.843967	67.05831	20230406
4875deads	59.80438	67.39357	20230407
b253b183t	46.361565	60.52781	20230404
b253b183t	44.893436	60.924133	20230405
b253b183t	45.300526	57.9431	20230406
b253b183t	45.74431	68.371704	20230407
7651282au	62.48859	70.547424	20230404
7651282au	65.19952	71.34306	20230405
7651282au	65.44003	71.66302	20230406
7651282au	65.76454	71.344284	20230407
5a343b30v	62.599537	66.67098	20230404
5a343b30v	65.13196	68.69126	20230405
5a343b30v	65.53723	70.047844	20230406
5a343b30v	65.83542	70.114136	20230407
6aabe3b1w	59.06478	65.12074	20230404
6aabe3b1w	61.194546	66.67541	20230405
6aabe3b1w	61.996464	66.56778	20230406
6aabe3b1w	62.671036	68.31612	20230407
245ebf68x	60.375645	69.31668	20230404
245ebf68x	61.180393	71.84498	20230405
245ebf68x	61.572304	69.45043	20230406
245ebf68x	63.266598	68.644905	20230407
39138745y	69.37946	71.59474	20230404
39138745y	73.05858	72.31954	20230405
39138745y	73.326546	72.560326	20230406
39138745y	74.02981	73.08758	20230407
851e023fz	76.53157	71.39148	20230404
851e023fz	80.17581	74.13906	20230405
851e023fz	79.45435	73.44674	20230406
851e023fz	80.24126	72.85499	20230407
9f67e8d8g	60.391712	63.339245	20230404
9f67e8d8g	62.65907	65.1042	20230405
9f67e8d8g	62.641026	64.331566	20230406
9f67e8d8g	63.15363	65.85847	20230407
cd506439t	68.91468	67.17184	20230404
cd506439t	69.65053	68.392624	20230405
cd506439t	69.785545	69.12942	20230406
cd506439t	70.3236	69.87865	20230407
822b4709u	61.596737	64.05208	20230404
822b4709u	63.03667	65.00137	20230405
822b4709u	63.872864	64.669586	20230406
822b4709u	64.832855	65.57797	20230407
74fc6333v	64.17956	64.59191	20230404
74fc6333v	66.953575	66.84533	20230405
74fc6333v	66.7647	66.05637	20230406
74fc6333v	67.252785	66.87061	20230407
2e7f2fb4w	56.419216	64.40759	20230404
2e7f2fb4w	57.70941	62.621952	20230405
2e7f2fb4w	55.61478	61.091064	20230406
2e7f2fb4w	58.861717	63.173923	20230407
00aaa190x	54.62543	66.682625	20230404
00aaa190x	53.657932	67.51433	20230405
00aaa190x	53.82009	66.03311	20230406
00aaa190x	55.411503	67.31119	20230407
80948d47y	65.16667	65.56709	20230404
80948d47y	67.22769	68.25694	20230405
80948d47y	67.04829	66.74909	20230406
80948d47y	67.83672	67.267746	20230407
b0ef6f02z	55.88612	63.156322	20230404
b0ef6f02z	60.096188	65.50721	20230405
b0ef6f02z	59.211037	65.16972	20230406
b0ef6f02z	61.003395	69.74006	20230407
adf01e411	43.542408	67.54592	20230404
adf01e411	44.329067	65.328415	20230405
adf01e411	46.295628	64.7188	20230406
adf01e411	44.50729	62.818626	20230407
7f6157af2	49.126488	70.9911	20230404
7f6157af2	52.826954	75.49928	20230405
7f6157af2	50.678555	64.67932	20230406
7f6157af2	51.521606	65.816414	20230407
0aef925a3	49.944836	74.68729	20230404
0aef925a3	49.795204	65.27524	20230405
0aef925a3	46.809155	64.44105	20230406
0aef925a3	50.522594	67.74321	20230407
f76b94ba4	56.545395	67.22192	20230404
f76b94ba4	56.024868	65.433846	20230405
f76b94ba4	58.52366	67.329056	20230406
f76b94ba4	57.894455	67.50721	20230407
50c859b85	63.383366	65.24413	20230404
50c859b85	65.02584	71.50764	20230405
50c859b85	65.337204	66.636765	20230406
50c859b85	65.35653	66.62379	20230407
e48194ef6	48.338406	65.5627	20230404
e48194ef6	47.30781	60.804005	20230405
e48194ef6	48.50255	68.52365	20230406
e48194ef6	49.62633	64.23984	20230407
a36192097	52.50946	62.73844	20230404
a36192097	55.271847	73.26276	20230405
a36192097	56.71327	65.6689	20230406
a36192097	55.239933	65.42327	20230407
f1bda6d98	51.962093	70.79188	20230404
f1bda6d98	51.958973	75.36237	20230405
f1bda6d98	51.18472	64.97268	20230406
f1bda6d98	53.777927	66.850784	20230407
48dcd73a9	52.356483	70.08713	20230404
48dcd73a9	55.620068	73.108696	20230405
48dcd73a9	54.943592	67.73315	20230406
48dcd73a9	56.56262	66.22949	20230407
85d47567b	62.04894	64.726204	20230404
85d47567b	63.67046	82.292046	20230405
85d47567b	63.078957	66.94441	20230406
85d47567b	63.95552	66.61622	20230407
14f26e1fc	64.44522	71.05446	20230404
14f26e1fc	65.8935	81.16037	20230405
14f26e1fc	65.76936	68.9656	20230406
14f26e1fc	67.370316	69.79733	20230407
25ce4b97d	37.340004	49.961826	20230404
25ce4b97d	39.26205	51.67866	20230405
25ce4b97d	42.682247	58.286484	20230406
25ce4b97d	45.352386	62.488583	20230407
b1f4fc7ae	51.271896	64.327286	20230404
b1f4fc7ae	51.36692	65.270096	20230405
b1f4fc7ae	52.52639	67.056816	20230406
b1f4fc7ae	52.945168	64.99124	20230407
2751b6bdf	63.136143	68.49302	20230404
2751b6bdf	64.58722	66.820526	20230405
2751b6bdf	64.07706	66.26116	20230406
2751b6bdf	65.526596	66.943695	20230407
ea1239afg	62.187717	66.31555	20230404
ea1239afg	65.39319	65.9062	20230405
ea1239afg	65.1726	66.41444	20230406
ea1239afg	65.59961	65.80752	20230407
a8d0ea52h	61.84133	67.48486	20230404
a8d0ea52h	64.804634	71.05123	20230405
a8d0ea52h	65.26196	68.97856	20230406
a8d0ea52h	65.16596	68.472015	20230407
1e93dd11j	55.083584	62.788742	20230404
1e93dd11j	57.820847	65.154594	20230405
1e93dd11j	55.780003	65.58139	20230406
1e93dd11j	57.9594	66.9975	20230407
0f8605fak	50.49983	66.00421	20230404
0f8605fak	52.427414	64.6664	20230405
0f8605fak	53.80586	62.977158	20230406
0f8605fak	55.03747	67.299164	20230407
7b4d029bm	53.25384	68.29296	20230404
7b4d029bm	53.486195	66.7071	20230405
7b4d029bm	54.352432	63.818264	20230406
7b4d029bm	53.162865	64.82415	20230407
db9043dcn	55.54501	63.90436	20230404
db9043dcn	57.513584	65.77396	20230405
db9043dcn	57.05752	66.61191	20230406
db9043dcn	58.560764	65.323265	20230407
228687d7p	59.464622	70.03235	20230404
228687d7p	63.41394	68.33061	20230405
228687d7p	62.169518	69.535164	20230406
228687d7p	62.1089	68.97881	20230407
e5dbc241q	59.711704	67.94196	20230404
e5dbc241q	61.027134	68.06992	20230405
e5dbc241q	61.99085	66.227356	20230406
e5dbc241q	61.709946	65.403366	20230407
a3a360bfr	60.723476	66.53814	20230404
a3a360bfr	62.33605	68.47558	20230405
a3a360bfr	63.254154	67.73826	20230406
a3a360bfr	63.2433	67.157135	20230407
8cdb8d48s	37.422085	51.344906	20230404
8cdb8d48s	37.588642	49.928967	20230405
8cdb8d48s	39.942314	55.07743	20230406
8cdb8d48s	38.90717	53.105625	20230407
552eaa26t	55.633907	66.05482	20230404
552eaa26t	57.32401	66.53714	20230405
552eaa26t	56.586838	66.26188	20230406
552eaa26t	57.66226	64.29662	20230407
6ab75c87u	63.76257	66.516365	20230404
6ab75c87u	64.57719	67.75859	20230405
6ab75c87u	64.08657	67.347595	20230406
6ab75c87u	66.14719	69.015144	20230407
fcf331f7v	62.52695	67.362434	20230404
fcf331f7v	65.52934	68.71175	20230405
fcf331f7v	65.949905	67.807915	20230406
fcf331f7v	66.78464	70.26227	20230407
0a624458w	59.43184	67.037735	20230404
0a624458w	60.53741	66.21048	20230405
0a624458w	61.228817	67.01413	20230406
0a624458w	62.326416	66.87195	20230407
371f3cbex	61.416092	69.96866	20230404
371f3cbex	63.77649	71.366	20230405
371f3cbex	64.825554	71.85183	20230406
371f3cbex	64.62839	70.500984	20230407
498842e9y	66.706245	68.07867	20230404
498842e9y	68.41004	69.75384	20230405
498842e9y	68.79514	70.572136	20230406
498842e9y	69.02731	67.83535	20230407
74586641z	60.212254	71.245575	20230404
74586641z	62.178734	68.725334	20230405
74586641z	63.017918	69.92727	20230406
74586641z	62.617847	65.67127	20230407
1097270a8	45.912716	64.62209	20230404
1097270a8	48.173157	67.95683	20230405
1097270a8	47.548183	68.03324	20230406
1097270a8	47.71466	77.461784	20230407
00b24a1c9	54.428043	63.189026	20230404
00b24a1c9	55.650772	66.38821	20230405
00b24a1c9	56.698826	68.73763	20230406
00b24a1c9	56.01278	68.31943	20230407
2587b8e4b	61.4173	66.44499	20230404
2587b8e4b	65.055046	67.93694	20230405
2587b8e4b	64.97367	67.78605	20230406
2587b8e4b	66.41692	68.49606	20230407
adac730dc	53.54628	61.92052	20230404
adac730dc	55.73206	61.479443	20230405
adac730dc	54.71041	62.17843	20230406
adac730dc	56.20018	61.375477	20230407
5628f18ed	60.509132	67.043144	20230404
5628f18ed	60.904465	68.034966	20230405
5628f18ed	60.255066	65.328125	20230406
5628f18ed	61.14133	68.36215	20230407
9746911ae	63.728104	69.40345	20230404
9746911ae	64.361984	70.3759	20230405
9746911ae	64.63124	68.189575	20230406
9746911ae	65.38156	70.30779	20230407
56b423a9f	59.04381	68.08821	20230404
56b423a9f	62.18983	66.12109	20230405
56b423a9f	61.826405	67.98499	20230406
56b423a9f	62.550266	67.86711	20230407
c97af2fbg	62.365982	69.72238	20230404
c97af2fbg	64.55714	69.63604	20230405
c97af2fbg	64.57776	68.34795	20230406
c97af2fbg	65.97286	69.4472	20230407
40079f83s	58.527637	67.854706	20230404
40079f83s	60.880997	68.90591	20230405
40079f83s	60.703358	66.440254	20230406
40079f83s	60.703873	68.68326	20230407
bb7019f2t	61.749302	65.493256	20230404
bb7019f2t	64.40427	68.60047	20230405
bb7019f2t	64.5574	70.66694	20230406
bb7019f2t	65.794106	67.28024	20230407
6cb00e16u	56.144108	66.51475	20230404
6cb00e16u	58.13364	66.891365	20230405
6cb00e16u	56.622036	65.56661	20230406
6cb00e16u	57.776245	65.986	20230407
bcf6d65bv	66.17709	71.129105	20230404
bcf6d65bv	69.24493	71.711494	20230405
bcf6d65bv	68.58146	71.90029	20230406
bcf6d65bv	69.20223	71.84663	20230407
b67bec07w	67.93344	67.44933	20230404
b67bec07w	71.10882	70.86864	20230405
b67bec07w	71.047844	70.10321	20230406
b67bec07w	72.38768	71.25917	20230407
56fd518bx	71.09113	69.89639	20230404
56fd518bx	74.15498	70.55173	20230405
56fd518bx	74.11362	72.30568	20230406
56fd518bx	75.05573	70.90675	20230407
c807c08ay	64.001175	65.92321	20230404
c807c08ay	67.37676	69.754166	20230405
c807c08ay	66.964966	67.92506	20230406
c807c08ay	68.35605	69.28857	20230407
ef108768z	68.75125	66.36486	20230404
ef108768z	72.121864	69.40403	20230405
ef108768z	71.632225	69.43159	20230406
ef108768z	72.30835	68.976295	20230407
cb2339e00	60.391697	68.36925	20230404
cb2339e00	64.70818	67.25107	20230405
cb2339e00	63.109013	66.78009	20230406
cb2339e00	64.8378	67.81365	20230407
07ebf0b41	62.116165	65.55598	20230404
07ebf0b41	64.79912	64.912735	20230405
07ebf0b41	64.70065	65.3418	20230406
07ebf0b41	64.782936	65.14479	20230407
b71f8cca2	64.54879	67.69412	20230404
b71f8cca2	66.89672	69.51083	20230405
b71f8cca2	66.93283	69.3341	20230406
b71f8cca2	66.85422	71.22608	20230407
b86e5ca23	55.924522	63.55813	20230404
b86e5ca23	58.186073	63.127174	20230405
b86e5ca23	59.4583	64.46363	20230406
b86e5ca23	59.467896	64.65477	20230407
71997d0f4	62.587437	65.35605	20230404
71997d0f4	65.1524	67.55683	20230405
71997d0f4	64.44953	67.02068	20230406
71997d0f4	65.19528	70.31119	20230407
a6d7914b5	63.731876	68.36667	20230404
a6d7914b5	66.70102	70.1534	20230405
a6d7914b5	66.46966	68.46538	20230406
a6d7914b5	66.75489	71.803925	20230407
bc6ab9e66	60.100903	67.72057	20230404
bc6ab9e66	64.02624	67.55913	20230405
bc6ab9e66	64.20066	66.57315	20230406
bc6ab9e66	64.065056	65.4591	20230407
445e41f97	61.77988	63.87041	20230404
445e41f97	64.504326	68.73946	20230405
445e41f97	63.915768	67.07885	20230406
445e41f97	64.26592	66.14937	20230407
f6e5c0db8	60.357742	66.664085	20230404
f6e5c0db8	63.63763	68.62304	20230405
f6e5c0db8	63.360157	68.63406	20230406
f6e5c0db8	64.68132	69.16891	20230407
06d30e8c9	68.37305	72.07717	20230404
06d30e8c9	71.663536	70.61989	20230405
06d30e8c9	71.64893	70.77235	20230406
06d30e8c9	73.692825	71.532234	20230407
cdf9c7e9b	60.678	69.29604	20230404
cdf9c7e9b	62.283993	67.92381	20230405
cdf9c7e9b	61.763016	67.783424	20230406
cdf9c7e9b	63.08467	69.01162	20230407
8b6dc8dac	71.03146	72.11393	20230404
8b6dc8dac	74.06716	71.630196	20230405
8b6dc8dac	74.36252	73.076416	20230406
8b6dc8dac	75.88388	72.79616	20230407
4b54690ed	59.787132	71.18428	20230404
4b54690ed	63.355087	68.3573	20230405
4b54690ed	63.648067	67.696884	20230406
4b54690ed	64.6177	68.60696	20230407
183eb10de	69.70745	69.99013	20230404
183eb10de	72.77266	72.53321	20230405
183eb10de	73.27711	72.14521	20230406
183eb10de	74.71065	73.33249	20230407
0a58bd65f	68.92379	71.0856	20230404
0a58bd65f	72.08703	71.99159	20230405
0a58bd65f	72.21719	70.73272	20230406
0a58bd65f	72.42526	71.692955	20230407
e91ca653g	70.61309	69.49941	20230404
e91ca653g	72.86529	75.786446	20230405
e91ca653g	72.16098	70.31539	20230406
e91ca653g	72.59417	70.83648	20230407
27873dabh	58.235428	64.55048	20230404
27873dabh	61.52728	69.01846	20230405
27873dabh	62.193226	70.2841	20230406
27873dabh	62.151207	68.20633	20230407
26efc9d3j	67.205864	66.43018	20230404
26efc9d3j	71.18586	69.49957	20230405
26efc9d3j	70.00562	69.69361	20230406
26efc9d3j	70.25213	67.838524	20230407
5d26936ck	62.398327	63.602108	20230404
5d26936ck	66.247955	67.11295	20230405
5d26936ck	66.74954	68.03157	20230406
5d26936ck	66.37914	68.29089	20230407
2f46336fm	68.839424	66.22287	20230404
2f46336fm	71.71463	68.82343	20230405
2f46336fm	71.680695	70.74366	20230406
2f46336fm	72.51317	69.14224	20230407
0f56f5b5n	65.750244	64.34852	20230404
0f56f5b5n	69.81074	67.49957	20230405
0f56f5b5n	69.035355	67.22227	20230406
0f56f5b5n	70.03581	68.37908	20230407
ecaa8dcap	67.84936	66.4887	20230404
ecaa8dcap	70.904854	67.53985	20230405
ecaa8dcap	71.01136	68.82763	20230406
ecaa8dcap	72.07502	69.125854	20230407
b3e95f78q	71.48426	68.173	20230404
b3e95f78q	74.39527	70.6595	20230405
b3e95f78q	74.400116	72.366905	20230406
b3e95f78q	75.32501	71.66761	20230407
61b8872dr	66.02169	67.3309	20230404
61b8872dr	69.412445	68.754814	20230405
61b8872dr	69.703964	68.97075	20230406
61b8872dr	69.951485	68.66343	20230407
2267d91fs	65.9916	69.08404	20230404
2267d91fs	68.95071	70.41037	20230405
2267d91fs	68.53106	68.27514	20230406
2267d91fs	68.58925	69.514656	20230407
d67f2882t	66.26546	68.84885	20230404
d67f2882t	69.16699	68.51875	20230405
d67f2882t	69.35103	67.23469	20230406
d67f2882t	69.74287	68.20301	20230407
a1a717b2u	70.47846	68.94504	20230404
a1a717b2u	72.19475	76.52566	20230405
a1a717b2u	72.10495	70.18118	20230406
a1a717b2u	72.8709	71.05954	20230407
a98ade0cv	67.61728	68.342926	20230404
a98ade0cv	69.217606	73.09324	20230405
a98ade0cv	70.268364	69.14521	20230406
a98ade0cv	71.144684	73.206635	20230407
56a08694w	69.41558	67.34481	20230404
56a08694w	73.594604	70.540596	20230405
56a08694w	72.82056	69.64672	20230406
56a08694w	73.92659	70.378654	20230407
7fca9fa1x	65.65958	68.96428	20230404
7fca9fa1x	68.42492	71.41175	20230405
7fca9fa1x	68.01156	70.70605	20230406
7fca9fa1x	68.67289	70.22007	20230407
f4660bd3y	63.61753	65.95439	20230404
f4660bd3y	66.52848	68.39686	20230405
f4660bd3y	66.570244	68.064186	20230406
f4660bd3y	67.39722	71.11741	20230407
bd11dd1cz	67.572174	67.06399	20230404
bd11dd1cz	70.94211	69.79589	20230405
bd11dd1cz	70.83987	71.08221	20230406
bd11dd1cz	71.619286	69.5737	20230407
6b7e4b7b0	70.893555	69.198654	20230404
6b7e4b7b0	73.24378	73.017265	20230405
6b7e4b7b0	73.76602	71.79389	20230406
6b7e4b7b0	74.565186	71.31483	20230407
cf91916c1	71.65506	69.691025	20230404
cf91916c1	73.409256	72.17026	20230405
cf91916c1	73.751976	73.54701	20230406
cf91916c1	74.350716	72.11874	20230407
35388c5a2	67.647606	66.057465	20230404
35388c5a2	70.31469	68.91869	20230405
35388c5a2	70.35627	69.16778	20230406
35388c5a2	70.98078	68.07763	20230407
2a48436d3	74.31306	71.58002	20230404
2a48436d3	76.75552	72.67919	20230405
2a48436d3	77.06196	73.85737	20230406
2a48436d3	77.67791	76.07618	20230407
4a8f39304	69.86109	71.63085	20230404
4a8f39304	72.86383	71.69966	20230405
4a8f39304	73.03118	71.03899	20230406
4a8f39304	74.72881	72.38681	20230407
